# Generated by vcsn_npz_to_csv.ipynb    Author Bryn Gibson # depreciated due to error in detrending by BS
# This file contains vcsn data detrended by SWG Full Package 
# The data is for the coordinates lat_val: -43.372 lon_val: 172.333 
date,pr,tasmax,tasmin,rsds,evspsblpot
2014-10-20,1.4679978448839393e-05,291.87461574690406,277.6106025518169,134.35320981179825,2.849793598369172e-05
2014-10-21,0.0,289.2746622891002,274.510622960346,275.55746579758727,3.5442445760070556e-05
2014-10-22,0.0,289.07470272778073,276.11065557590626,259.35397642204816,3.312767374004617e-05
2014-10-23,0.0,294.67476147700813,281.4106698809197,279.03018675354036,5.743333142771285e-05
2014-10-24,0.0,285.3748263297511,278.31069028944876,288.2897100733138,4.9331513741904655e-05
2014-10-25,0.0,287.6748667684316,273.61073511204035,301.0214929145716,4.122968878013884e-05
2014-10-26,0.0,294.37493162117465,277.8107433135382,201.48447692770438,4.122973720921526e-05
2014-10-27,0.0,283.6749720598552,279.2107637220672,91.5307739291184,1.8081586604251812e-05
2014-10-28,0.0,290.7750308090826,277.1108146481744,209.58682129674338,4.23872461109079e-05
2014-10-29,0.0,289.77508345479436,281.2108167461566,210.74447694073555,4.585952339464613e-05
2014-10-30,0.0,293.0751238934748,276.1108676722638,305.65236146656366,5.280402953304615e-05
2014-10-31,0.0,292.5751765391866,281.4108819772772,246.6246838586027,4.817443706392096e-05
2014-11-01,0.0,295.97522308138275,277.8109023858063,320.6991485846261,6.669304908580384e-05
2014-11-02,0.0,295.875300141157,284.810928897851,220.00475344736827,7.710978771684448e-05
2014-11-03,1.93209525605198e-05,288.4753283728063,281.9109615134113,335.74599673784485,7.016537843659729e-05
2014-11-04,7.603485573781654e-05,286.27539932906495,277.11100023248724,186.4403345107432,3.197089127449978e-05
2014-11-05,5.404487455962226e-05,283.17544587126105,275.0110206410163,149.4034863705557,1.923943269048997e-05
2014-11-06,0.0,284.9754863099416,273.31103494602974,231.57983403114943,3.081357972709162e-05
2014-11-07,0.0,288.37556336971585,275.8110614580744,305.6543292747509,4.238773040167207e-05
2014-11-08,0.0,290.6756038083964,276.51110017715035,301.02493657889937,4.238777883074849e-05
2014-11-09,0.0,295.0756503505925,281.21110837864813,302.18256170531345,5.859156676555175e-05
2014-11-10,0.0,294.77571520333555,281.8111409942085,206.11778998114153,5.164715384732575e-05
2014-11-11,0.0,292.575755642016,284.61118581680006,329.96091620618836,7.248058268033062e-05
2014-11-12,6.099500023992732e-05,286.5758082877278,277.0112062253291,189.91454658162587,3.1971278707111124e-05
2014-11-13,0.0,288.2758731404708,276.1112388408894,255.88715889065708,4.586024983079238e-05
2014-11-14,0.0,291.3759318896982,278.3112470423872,319.5449366049618,6.206403776559564e-05
2014-11-15,0.0,292.67597232837875,282.91127965794755,317.2303937626258,7.942524138191751e-05
2014-11-16,0.0,290.27603107760615,279.71129396296095,343.85106210193044,5.743449372554686e-05
2014-11-17,0.0,288.3760898268335,277.4113326820369,174.86945077814917,2.73418835922704e-05
2014-11-18,0.0,293.0761241619984,279.311353090566,360.0552894055398,8.52124359729094e-05
2014-11-19,5.868585139978677e-05,290.97617070419454,280.4113857061263,355.4258967096882,6.785132921474035e-05
2014-11-20,0.0,292.8762477639688,274.61142442520224,272.0926465919616,5.6277279036291526e-05
2014-11-21,0.0,298.17628820264935,283.1114509372469,276.7225007222819,7.016625015997279e-05
2014-11-22,1.586410689924378e-05,300.6763408483611,288.91146524226036,276.7227466983053,7.942558038545245e-05
2014-11-23,0.0,291.9763812870416,279.71147954727377,360.05651928565686,6.43792904384054e-05
2014-11-24,0.0,296.6764461397846,281.7115060593185,364.68640393355525,7.132380385276303e-05
2014-11-25,5.449844593385933e-06,295.57649268198077,282.9115447783944,117.00091992910993,3.775896122684596e-05
2014-11-26,0.0,296.07654532769254,285.71155908340785,387.8350892449771,0.00010951842902613218
2014-11-27,0.0,295.4765918698887,283.4115978024838,379.73346754521924,8.289804774751753e-05
2014-11-28,0.00015707299462519586,287.0766506191161,280.31161821101284,149.40914381909425,2.734241631211099e-05
2014-11-29,0.0,292.67670936834344,279.0116569300888,372.7895320070317,6.669440509994352e-05
2014-11-30,0.00010151892638532445,289.6767620140552,279.01168344213346,217.69682144008638,4.933330561773209e-05
2014-12-01,0.0,285.7768207632826,277.8116977471469,182.9747621182582,3.5444431352203666e-05
2014-12-02,0.0,288.87687951251,278.5117364662228,339.22535904643007,5.3963039736107727e-05
2014-12-03,0.0,291.17691995119054,276.01176297826754,312.6051826591722,4.470381000675973e-05
2014-12-04,2.8605332772713155e-05,295.6769725969023,283.7117711797654,151.72543901117223,4.2389037986735336e-05
2014-12-05,0.0,288.9770130355828,281.71179769181003,206.1239393817269,3.660203711204914e-05
2014-12-06,0.0,295.5770717848102,281.61184861791725,245.47612932747685,5.7435462307075205e-05
2014-12-07,0.0,298.37714274106884,285.1118751299619,166.7725026228362,5.164846143238901e-05
2014-12-08,0.0,290.777189283265,281.511895538491,213.0691505763987,4.5861460557702815e-05
2014-12-09,1.24056405184092e-05,296.8772480324924,282.51192205053565,157.51371723113306,4.701891739234023e-05
2014-12-10,5.4073210776550695e-05,284.6772884711729,282.7119302520335,77.65267322912914,1.4611485900468257e-05
2014-12-11,0.0,286.27734722040026,280.511975074625,97.32889119001581,2.0398584542801987e-05
2014-12-12,2.9769220418529585e-05,289.97738155556516,281.5120015866697,173.7181905107658,3.544496407204425e-05
2014-12-13,0.0,286.7774525118238,281.4120219951988,142.4683601928439,2.9657961378368648e-05
2014-12-14,0.0,290.57749295050434,276.5120546107591,386.68210714542977,5.975067018878735e-05
2014-12-15,0.0,293.67755169973174,277.4120750192882,385.52494345348447,6.206553906696458e-05
2014-12-16,0.0,294.37761655247476,282.6121137383641,380.8955507576329,7.016746088688323e-05
2014-12-17,0.0,292.977644784124,284.2121158363463,213.0713643606094,4.586189641939057e-05
2014-12-18,5.468466042657383e-06,294.77771574038263,285.9121545554222,162.14556968721877,3.660266669004256e-05
2014-12-19,0.0,297.6777622825788,283.21216886043567,335.75731163492185,6.553796527591086e-05
2014-12-20,0.0,299.3778271353218,289.6122197865429,126.2663466734453,5.164909101038244e-05
2014-12-21,0.0001015359302982688,294.9778553669711,287.21222188452504,245.4798189678281,5.1649139439458847e-05
2014-12-22,0.0,293.77792632322974,281.61227281063225,356.59142358642964,5.859364921583769e-05
2014-12-23,0.0,295.5779667619102,285.7122749086144,317.23974085151553,6.438074331069791e-05
2014-12-24,0.0,296.6780255111376,285.81230752417474,364.6937832142577,7.364008081213517e-05
2014-12-25,0.0,296.278084260365,284.412340139735,320.7124312898905,5.859379450306694e-05
2014-12-26,0.0,298.2781369060768,284.01237275529536,362.379455830367,6.901053677208639e-05
2014-12-27,1.1262803127465304e-05,299.8781956553042,286.31238706030877,298.7221395505311,8.174209221424904e-05
2014-12-28,0.0,292.77824219750033,288.11243188290035,166.77766811932793,4.007537983546854e-05
2014-12-29,0.0,295.5782826361808,286.3124400843982,361.2227840904685,7.364032295751726e-05
2014-12-30,0.0,300.0783352818926,287.2124604929272,328.8155593633669,7.711259660327667e-05
2014-12-31,6.636400939896703e-06,300.37840623815123,289.5125053155188,225.80631437259348,8.058487752499371e-05
1997-01-01,0.0,293.67844667683175,286.2125135170166,240.85288603221065,4.239039400087502e-05
1997-01-02,0.0,296.17849932254353,286.8125461325769,282.51988005510907,5.627936148657747e-05
1997-01-03,8.953648830356542e-06,291.87856417528656,285.71256654110596,164.46430938074184,4.123307881548804e-05
1997-01-04,0.00016173259064089507,285.5785985104514,283.9126052601819,97.33479461457776,2.0399746840636e-05
1997-01-05,0.0,288.5786511561632,277.7126195651954,267.47429229958556,4.354799612274169e-05
1997-01-06,0.0,294.8787221124218,280.31265218075566,280.20604462326526,5.512214679732214e-05
1997-01-07,0.0,296.8787747581336,281.11269700334725,350.8083108629605,6.438146974684417e-05
1997-01-08,0.0,295.0788090932985,283.7126991013294,311.4566281280464,6.785375066856121e-05
1997-01-09,0.0,296.0788617390103,284.91273782040537,312.61428377203856,7.016862318471723e-05
1997-01-10,0.00035849714186042547,291.27892659175325,287.3127582289344,74.18806185255417,1.577039651689289e-05
1997-01-11,0.0002809514699038118,288.278979237465,285.8127847409791,70.71608645406587,1.1140805866757096e-05
1997-01-12,0.00015942423488013446,288.9790135726299,284.4128173565394,181.8276834432729,3.313164492431238e-05
1997-01-13,0.0,286.2790845288886,282.01284997209973,130.90188876988225,2.850205245518718e-05
1997-01-14,0.0,291.879143278116,280.11288258766007,301.04141697246814,5.165030173729286e-05
1997-01-15,0.0,293.47917150976525,278.81289078915785,333.44913365161653,5.280775857193028e-05
1997-01-16,0.0,293.47922415547697,283.4129234047182,324.19010228389,6.901155378269115e-05
1997-01-17,1.9381674064788967e-05,292.47927680118875,282.01295602027847,279.05134069155406,5.165044702452212e-05
1997-01-18,0.00027401268016546965,292.9793294469005,283.6129886358388,199.19030431894464,3.6604167991411496e-05
1997-01-19,0.0,288.4793820926123,281.51300904436783,192.24609228715556,4.239126572425053e-05
1997-01-20,0.0,291.1794469453553,279.01303555641255,282.5243076235305,4.7020951413549744e-05
1997-01-21,0.0,298.87951179809835,280.813049861426,314.93202430267894,7.016920433363424e-05
1997-01-22,0.0,301.5795461332632,285.11309468401754,290.62666725135864,9.563227406484074e-05
1997-01-23,0.0,290.7796109860062,282.71309678199975,224.65456215316325,4.5863688295218e-05
1997-01-24,0.0,294.9796453211711,279.5131416045913,321.8772507561398,5.859524737535946e-05
1997-01-25,9.809203766053542e-05,290.77971627742977,285.013168116636,125.11779214231947,2.3872992705902572e-05
1997-01-26,0.0,290.97975061259467,281.8131824216494,225.81270974920224,4.007678427868464e-05
1997-01-27,0.0,292.87982767236895,281.2132028301785,338.08172403577254,5.74379806190489e-05
1997-01-28,0.0,294.47985590401817,281.9132415492544,340.3967893477335,6.553990243896755e-05
1997-01-29,0.0,295.2799268602768,282.71325585426786,327.66552897610063,6.0910309969842353e-05
1997-01-30,0.0,295.7799795059886,281.21328236631257,283.6842075693115,4.239179844409111e-05
1997-01-31,0.0,295.4800138411535,284.2133088783572,291.78629070353804,5.1651125031591956e-05
1997-02-01,0.0,294.88009090092777,284.61335980446444,262.85129498034274,5.628081435886998e-05
1997-02-02,0.0,294.1801313396083,286.01338021299347,229.28666058527241,5.049381348418379e-05
1997-02-03,1.7080616089515388e-05,293.68018398532,285.7133884144913,163.31454022828802,3.660494285663417e-05
1997-02-04,0.0003110635734628886,290.7802427345474,287.71341492653596,81.13866926095207,1.692901928734313e-05
1997-02-05,0.00028212915640324354,289.9802770697123,285.4134536456119,104.287116225745,2.0401296571081353e-05
1997-02-06,0.0,292.9803297154241,283.91348015765664,211.92648421104576,3.776249654942442e-05
1997-02-07,0.0,294.88040677519837,283.9135066697013,189.9359464956629,3.891995702204065e-05
1997-02-08,0.0,294.98043500684764,282.51353928526163,229.2881364414129,4.817927997156268e-05
1997-02-09,0.0,292.6804998595906,287.6135719008219,99.65846908735818,2.040149028738702e-05
1997-02-10,2.2873335183248855e-05,297.1805525053024,285.2135739988041,134.3810051024441,3.197563732398867e-05
1997-02-11,0.0,297.58059904749854,286.1136249249113,239.7055613812019,5.165165775143254e-05
1997-02-12,1.2458265700843185e-05,289.5806516932103,286.51364533344037,113.54812303105342,2.1559045799166673e-05
1997-02-13,0.0,293.78071654595334,283.71365353493815,247.80792100902997,5.396657505868618e-05
1997-02-14,0.0,295.1807630881495,281.71368004698286,243.17854357196745,4.470734532933818e-05
1997-02-15,0.0,293.48080352682996,284.21370655902757,158.68783800990494,3.892034445465198e-05
1997-02-16,0.0,296.180868379573,284.31373917458785,218.87341723788148,4.5864850593052014e-05
1997-02-17,0.0,299.2809271288004,282.9137717901482,243.1792815000377,5.2809356731452045e-05
1997-02-18,0.0,297.18097367099654,284.91379830219284,206.14238758348299,4.8179764262326846e-05
1997-02-19,0.0,296.78103242022394,285.91382481423756,184.15184986810016,4.817981269140327e-05
1997-02-20,0.0,297.1810789624201,284.8138452227666,245.49482350525636,5.743914291688291e-05
1997-02-21,0.0,300.6811316081318,287.01388394184255,88.08731649055713,3.429099413090887e-05
1997-02-22,0.0,295.7811903573592,284.813898246856,177.2081297883579,4.12355002693089e-05
1997-02-23,0.00021385651780292392,293.4812246925241,287.11394306944754,76.51371176291644,1.5772527396255246e-05
1997-02-24,0.0,294.8813017522984,283.21394516742976,196.88460135466252,4.0078188721900735e-05
1997-02-25,0.0,299.48132998394766,286.0139899900213,159.84772269689688,3.892082874541615e-05
1997-02-26,3.0988161597633734e-05,295.1813948366907,279.014016502066,187.6258007041703,5.0494975782017804e-05
1997-02-27,0.0,291.88145968943365,283.6140491176263,207.30202629445154,4.007833400912999e-05
1997-02-28,0.0,293.38151233514543,283.01406952615537,211.9318956835609,4.9337664234609636e-05
1997-03-01,0.0,295.7815588773416,283.4140899346844,236.2377599457171,4.818029698216743e-05
1997-03-02,0.0,295.5815993160221,286.51412255024474,147.11743097056865,3.5448838398157624e-05
1997-03-03,0.0,291.1816580652495,284.3141368552582,118.18242761797879,2.3874784581730004e-05
1997-03-04,0.0,291.98169850393003,285.0141755743341,147.11792292261546,2.618965345990723e-05
1997-03-05,0.0005425690906122327,288.48175114964175,285.9141959828632,47.58092219453732,6.513732619100294e-06
1997-03-06,3.909650695277378e-05,285.381828209416,282.5142285984235,61.470084186185716,1.2300831261434026e-05
1997-03-07,8.307889947900549e-05,285.7818747516122,281.7142367999213,71.88702480332242,1.4615699230116548e-05
1997-03-08,0.0,290.9819090867771,282.9142755189972,164.48005184624037,2.61898471762129e-05
1997-03-09,0.0,297.28198004303573,283.3142959275263,230.45267941406067,4.5865867603656773e-05
1997-03-10,0.0,291.48201437820063,280.91432854308664,228.13809079535753,4.123627513453158e-05
1997-03-11,0.0,287.48206702391235,280.61436726216255,85.7769247230411,1.577330226147792e-05
1997-03-12,0.0,289.9821196696241,280.51438767069163,221.19412473959184,3.0819681790720185e-05
1997-03-13,0.0,291.7821906258828,276.31440197570504,238.5555157351465,4.239383246530063e-05
1997-03-14,0.0,292.9822249610477,278.4144345912654,196.889028923084,2.734754979421121e-05
1997-03-15,0.0,295.38230202082195,279.91446110331003,177.2132952848496,4.355133772901447e-05
1997-03-16,0.0,294.58233635598685,285.51449371887037,226.98215698352928,4.8181023418313694e-05
1997-03-17,0.0,293.88240731224545,277.21450192036815,215.40830627986517,3.544956483430389e-05
1997-03-18,0.0,286.7824538544416,280.3145345359285,93.88051423098625,1.461623194995714e-05
1997-03-19,0.0,293.18250039663775,275.51457325500445,211.93656922800574,2.8505200345154294e-05
1997-03-20,0.0,294.4825408353183,279.9145936635335,99.66806215227135,2.5033019919568906e-05
1997-03-21,0.00030184074421413243,285.5825995845457,282.9146201755782,37.16816698449594,5.3570972597725654e-06
1997-03-22,8.424845145782456e-05,285.4826461267418,283.8146405841072,47.58510378693538,7.67196522845509e-06
1997-03-23,0.0,285.6827109794848,281.7146609926363,73.04836245827127,1.1144244331182714e-05
1997-03-24,0.0,287.9827514181653,281.3146936081966,133.23392642745875,2.156098296222336e-05
1997-03-25,2.8695199944195338e-05,291.0828101673927,276.51473232727255,181.84539371695874,2.3875850021411183e-05
1997-03-26,0.0,284.9828567095889,280.6147649428329,67.26205204649779,1.230179984296237e-05
1997-03-27,0.0,291.7829276658475,275.5147853513619,181.84588566900558,2.271853847400302e-05
1997-03-28,0.0,292.58296810452805,278.21479355285976,186.47575505811494,2.734822780128105e-05
1997-03-29,0.0,293.283032957271,280.1148444789669,178.37414861714615,2.619086418681766e-05
1997-03-30,0.0,293.9830672924359,280.4148587839804,159.85583990566957,2.3876092166793267e-05
1997-03-31,0.0,292.68313214517894,282.8148791925094,142.49492560337268,2.3876140595869687e-05
1997-04-01,0.0,290.5831786873751,284.41491180806975,91.56914618877107,1.3459500641971277e-05
1997-04-02,0.0,289.08323133308687,283.51494442363,104.30089088305621,2.0404008599360715e-05
1997-04-03,0.0,291.58328397879865,281.3149587286435,147.12530220331791,3.197815563596236e-05
1997-04-04,0.0,298.98333052099474,283.51499744771945,115.87548714418506,3.197820406503878e-05
1997-04-05,0.0,297.7834014772534,285.4150178562485,106.61644814706395,4.818199199984204e-05
1997-04-06,0.0,292.4834358124183,281.61505657532445,155.22792306595846,3.660794545937203e-05
1997-04-07,0.0,294.6835006651613,284.3150647768222,79.99651773582954,3.082094094670703e-05
1997-04-08,9.030562068801373e-06,288.38356551790434,282.7150851853513,62.63561106292718,1.1145019196405393e-05
1997-04-09,0.0,291.28361206010044,278.71511169739597,149.44161265418495,1.924693919733463e-05
1997-04-10,9.032180969370529e-06,291.08365249878096,279.01515651998756,137.86776195052087,1.9246987626411048e-05
1997-04-11,0.0,285.58370514449274,278.815170825001,73.05303600271617,9.987754259084238e-06
1997-04-12,0.0,288.8837761007514,276.11521564759255,110.09039898313412,1.461744267686757e-05
1997-04-13,0.00016759979189373553,286.38382874646317,278.01523605612164,68.42388928288798,1.2302671566337881e-05
1997-04-14,0.0,286.88388139217494,280.41525646465067,129.76686292004422,1.4617539535020403e-05
1997-04-15,0.00015371247718576342,287.28392793437104,275.31527687317976,95.04481122761061,9.987947975389906e-06
1997-04-16,2.292596036568284e-05,282.88398668359844,277.01531559225566,51.063478376729705,5.358356415759409e-06
1997-04-17,0.0,289.9840149152477,272.615348207816,83.47120649996992,1.3460275507193953e-05
1997-04-18,5.5335058277705684e-05,291.78408587150636,279.61537471986065,75.36957717081756,1.9247375059022387e-05
1997-04-19,0.0001722342858556658,282.28413851721814,279.4153890248741,46.43457763292497,6.515911927539068e-06
1997-04-20,0.0,284.98417285238304,272.41541553691883,125.13870010430972,1.4617830109478906e-05
1997-04-21,0.0,286.98422549809476,274.21542984193223,125.13894608033311,1.693269989715083e-05
1997-04-22,4.839384200749919e-05,287.98427814380653,272.11548076803945,137.87071366280185,1.4617926967631739e-05
1997-04-23,0.0,285.3843552035808,276.8154889695372,96.20418870376668,1.4617975396708158e-05
1997-04-24,0.0,286.68439564226134,273.81551548158194,134.39896135215338,1.8090255408930487e-05
1997-04-25,0.00019770217477343976,287.88446049500436,274.01555420065785,27.917493079519573,6.516202501997572e-06
1997-04-26,0.0,287.7845070372005,272.2155624021557,127.4549952963877,1.6932942042532916e-05
1997-04-27,0.0,287.1845535793966,277.1156133282629,97.36258990522362,1.230334957340772e-05
1997-04-28,0.0,294.6846062251084,276.21561542624505,77.68686389638373,1.924785934978656e-05
1997-04-29,0.0,289.7846649743358,277.8156480418054,117.03904621273918,1.4618265971166662e-05
1997-04-30,0.0,293.68471151653193,277.0156867608813,113.56706318485635,1.9247956207939395e-05
1997-05-01,0.0,291.98475195521246,276.9157071694104,113.56730916087977,1.57757721443752e-05
1997-05-02,0.0,288.38482901498674,277.6157458884863,82.31748647235239,6.516541505532488e-06
1997-05-03,0.0,290.6848694536672,276.8157540899841,105.46593343714534,1.2303640147866221e-05
1997-05-04,0.0,293.184922099379,275.8157806020288,108.93840841707501,1.3461098801493044e-05
1997-05-05,0.0,292.08496864157513,277.4158132175891,108.93865439309843,1.5775965860680864e-05
1997-05-06,0.0,290.8850395978338,277.3158336261182,96.20738639207107,1.346119565964588e-05
1997-05-07,0.0,287.1850800365143,277.4158662416785,58.01310188103395,4.2019636565611196e-06
1997-05-08,0.0,289.1851326822261,279.5158988572388,86.94860100036789,1.2303882293248309e-05
1997-05-09,0.0,293.2851914314534,277.6159314727991,104.30999199592256,1.3461340946875128e-05
1997-05-10,0.0,288.3852501806808,279.1159579848438,84.63427361647723,7.67433825319953e-06
1997-05-11,0.0,288.4852784123301,275.715960082826,98.52343560812562,7.674386682275946e-06
1997-05-12,0.0,283.9853310580419,277.2159865948707,26.764266911297483,4.274346415110566e-07
1997-05-13,0.0,289.0853898072693,274.61603752097784,74.21831690343416,1.3461534663180796e-05
1997-05-14,0.0,290.7854546600123,273.9160518259913,95.05194453228961,1.809122399045883e-05
1997-05-15,0.0,287.0854950986928,275.21606613100477,92.73737117237553,9.989400847682421e-06
1997-05-16,0.0,289.7855599514358,274.2160926430494,92.73761714839895,8.832039961703139e-06
1997-05-17,0.0,289.0856003901163,273.516137465641,92.73786312442238,8.832088390779555e-06
1997-05-18,0.0,286.78566524285935,273.7161456671388,66.11767910777002,3.045086151851307e-06
1997-05-19,0.0,290.2857178885711,275.2161721791835,48.75678006426216,1.34618252376393e-05
1997-05-20,0.00011438888031989336,292.6857644307673,280.8162047947438,15.192134225100034,1.1147053217614912e-05
1997-05-21,0.00012596377928275615,282.88582928351025,280.9162374103041,23.29425169160197,1.8878214419038275e-06
1997-05-22,0.0,282.08586361867515,278.41626392234883,18.664855181053127,3.0452798681569752e-06
1997-05-23,0.00012828024046029896,282.0859162643869,278.9162904343935,12.878051863558483,1.8879183000566632e-06
1997-05-24,0.0001294384419452399,283.3859872206456,280.0163230499538,20.980168376386075,1.8879667291330827e-06
1997-05-25,6.11520663369447e-05,284.2860337628417,281.1163556655141,29.08228393553938,1.8880151582094955e-06
1997-05-26,0.00011207891657250002,283.58607420152225,281.91636997052757,17.50843132452664,7.306534764223457e-07
1997-05-27,2.8746204407070763e-05,282.6861329507496,280.4163964825722,30.240185555554945,1.8881120163623312e-06
1997-05-28,0.0,283.8861978034926,277.8164168911013,41.81453202596313,1.8881604454387474e-06
1997-05-29,0.0,286.18623824217315,278.1164617136929,63.80556550809007,4.203029096242299e-06
1997-05-30,0.0,286.8863030949162,275.21646381167506,25.61128481175018,6.517897519672168e-06
1997-05-31,0.0001398608146701008,288.88635574062795,277.11651473778227,49.91713762981462,8.832766397849395e-06
1997-06-01,0.0,284.1863961793085,274.81652293928005,75.3804001158478,4.203174383471547e-06
1997-06-02,5.768630944658071e-05,280.98643661798894,271.31654945132476,44.13058124201771,7.675452121957125e-06
1997-06-03,0.0,282.08649536721634,275.1165942739163,61.49197605226965,4.203271241624383e-06
1997-06-04,0.0,281.78656021995937,270.41660857892975,42.973663526095805,6.518139665054259e-06
1997-06-05,0.0,285.38661896918677,273.01664119449003,70.751752977461,4.203368099777215e-06
1997-06-06,0.0,285.1866594078673,271.8166554995035,61.492713980339886,5.360826298656688e-06
1997-06-07,0.0,284.58670595006345,271.6167003220951,69.59482763214453,6.518284952283507e-06
1997-06-08,0.0,288.98675249225954,271.81670852359287,69.59507360816795,6.518333381359927e-06
1997-06-09,0.0,288.2868234485182,275.0167472426688,60.33604224044137,9.990611574592852e-06
1997-06-10,0.0,288.9868577836831,277.41676765119786,47.604781868808544,5.361020014962359e-06
1997-06-11,5.653618791257031e-05,284.38693484345737,277.1168063702738,46.44761436216592,3.0462484496853153e-06
1997-06-12,8.431484457105398e-05,281.7869813856535,279.01682677880285,16.355203248955945,7.314767707214374e-07
1997-06-13,0.0,283.68702792784967,279.6168593943632,45.290696646244015,1.8889353106614228e-06
1997-06-14,0.0,284.58707447004576,276.2168614923454,59.17986626728697,6.518623955818427e-06
1997-06-15,0.0,289.4871210122419,276.51690631493693,53.393060088769374,8.833492833995654e-06
1997-06-16,0.0,283.5871797614693,279.8169206199504,24.458054828830853,7.316704870271054e-07
1997-06-17,0.0004130233428440988,281.78724461421234,279.81694713199505,11.726792549849392,1.8891290269670909e-06
1997-06-18,4.033811637782492e-05,278.98727894937724,273.516985851071,20.986317776971447,3.0465874532202352e-06
1997-06-19,0.0,282.3873560091515,271.3170001560844,66.12555034051928,4.2040461068470584e-06
1997-06-20,0.0,284.48738424080074,270.81702666812913,66.12579631654268,6.518914530276931e-06
1997-06-21,0.0,287.887461300575,272.9170592836894,64.96863262459735,6.5189629593533506e-06
1997-06-22,0.0,288.5874956357399,273.9170857957341,62.65405926468324,5.36160116387936e-06
1997-06-23,0.00016997208877000958,286.0875482814517,271.8171062042632,63.81171490867541,7.676469132561885e-06
1997-06-24,7.935493158583995e-06,280.48759482364784,273.61715102685474,33.7193018881168,7.320579196384448e-07
1997-06-25,0.0,281.9876474693596,270.4171653318682,73.07148420447226,4.204336681305562e-06
1997-06-26,6.233539170352742e-05,279.6877123221026,270.41719184391286,20.988285585158764,3.0469748858315747e-06
1997-06-27,0.0,284.58775886429873,270.5172244594732,63.8126988127691,5.361843309261451e-06
1997-06-28,0.0,284.68781761352614,271.217232660971,66.12776412472999,5.361891738337863e-06
1997-06-29,0.0,283.78787636275354,272.01727748356257,63.813190764815914,4.20453039761123e-06
1997-06-30,9.706092532724142e-05,281.08791680143406,273.1173100991229,41.82264923473582,7.323484940969485e-07
1997-07-01,2.9931952667539008e-05,280.3879877576927,276.4173244041363,32.563614052311976,1.889807034036934e-06
1997-07-02,0.0,280.88804040340443,276.2173387091498,40.665731518813914,1.8898554631133502e-06
1997-07-03,1.2572420928336214e-05,280.3880930491162,272.6173896352569,40.66597749483731,1.889903892189763e-06
1997-07-04,0.0,279.78813959131236,273.9174039402704,41.82363313882948,1.8899523212661825e-06
1997-07-05,0.0,283.08818309368144,270.2174197881378,68.44431960727215,4.204823790373464e-06
1997-07-06,0.0,284.38825895268127,270.2174487691717,70.75941545565547,4.204876729508168e-06
1997-07-07,0.0,282.7883103976186,270.3174838537212,66.1300380374372,5.362339438445925e-06
1997-07-08,0.0,284.5883557390403,270.51752504178637,76.54700156160177,7.677211917186735e-06
1997-07-09,0.0,288.18841939100895,273.01755402282026,26.778639463207696,1.5779134609184858e-05
1997-07-10,5.6560089433332905e-05,283.98846473243066,278.2175646933073,48.76969966705977,6.5199084804004385e-06
1997-07-11,0.0,282.58852838439924,273.9176058813724,62.65888456573603,9.992191183691652e-06
1997-07-12,0.0,286.2885981398835,274.3176287588907,74.23325012847482,8.834834807770655e-06
1997-07-13,0.00017924822168424726,282.68864958482084,272.9176638434402,36.0389923391628,7.677476612860253e-06
1997-07-14,0.0,281.2887132367894,274.71768061744285,54.557823539108625,1.8904800208586677e-06
1997-07-15,0.0,281.68876468172675,269.21770959847674,85.80816108671067,4.205353181720497e-06
1997-07-16,0.0,282.4888100231485,268.11776299357314,80.02138162991818,1.114986610391557e-05
1997-07-17,0.0,287.5888736751171,271.0177858710914,42.984529693877676,1.2307329267600679e-05
1997-07-18,0.0,284.08893122357006,276.31780264509405,67.29040541896995,1.114997198218498e-05
1997-07-19,0.0,284.38900708256995,273.31783162612794,77.70736894313453,7.677794247668473e-06
1997-07-20,0.0,284.68905242399165,271.5178728141931,85.80950550196701,6.520437871747472e-06
1997-07-21,0.0,282.1891099724446,272.2178834846801,63.81898306421752,4.20567081652872e-06
1997-07-22,0.0,284.18916752089757,270.01793077626087,83.49522393213206,7.677953065072583e-06
1997-07-23,0.0,287.38923727638183,271.8179475502635,73.07879817407007,7.678006004207287e-06
1997-07-24,0.0,285.28928872131917,272.6179948418443,89.28281003807837,7.678058943341991e-06
1997-07-25,0.0,284.1893401662565,270.2179994088157,90.44048858909841,7.678111882476696e-06
1997-07-26,0.0,284.7894038182251,270.21802838984956,86.96852846824342,8.835575955656502e-06
1997-07-27,0.0,286.6894552631625,270.3180634743991,88.12620701926343,1.1150448434397312e-05
1997-07-28,0.0,286.5895067080998,272.818092455433,78.86719855856472,8.83568183392591e-06
1997-07-29,0.0,289.38958256709964,272.61813974701374,93.91379312520974,9.993144088116317e-06
1997-07-30,1.0281391951139085e-05,282.1896279085214,275.31815041750076,30.256515011190714,1.891327047013924e-06
1997-07-31,0.0,287.58967935345873,271.31817939853465,68.45131056660526,1.2308070415486533e-05
1997-08-01,9.477409912506118e-05,280.5897369019117,274.11822669011536,48.77561509418777,3.048842922460054e-06
1997-08-02,0.0001607473532203585,280.989788346849,274.61825567114926,80.02595264178981,1.2308176293755935e-05
1997-08-03,0.00017463715630583465,278.48984589530204,274.3182663416363,45.30392004168681,1.1150819008340236e-05
1997-08-04,6.236926856217906e-05,279.989903443755,275.0183075297014,41.83195992083182,3.049001739864167e-06
