# Generated by vcsn_npz_to_csv.ipynb    Author Bryn Gibson
# This file contains vcsn data detrended by SWG Full Package 
# The data is for the coordinates lat_val: -43.372 lon_val: 172.333 
date,pr,tasmax,tasmin,rsds,evspsblpot
1972-02-26,0.0,299.7855344211233,283.81980568522084,275.68513991212944,4.908181850730989e-05
1972-02-27,0.0,295.8855157760656,284.9197779169342,259.4813203450444,4.329466073667638e-05
1972-02-28,0.0,295.58547271694533,282.11975625216326,267.5831343228814,4.2137143864244485e-05
1972-02-29,0.0,293.88546627891884,284.619722380361,137.95316729485887,2.5933292253667942e-05
1972-03-01,0.0,297.58542321979866,285.61968850855874,220.12921528148485,4.5609155785164516e-05
1972-03-02,0.0,298.38541678177216,283.61965463675654,252.5366628042436,5.023868457851643e-05
1972-03-03,0.0,297.9853981367144,285.8196024544074,159.94378989243208,3.982188954766011e-05
1972-03-04,0.0,301.98537338814106,289.0195807896364,143.7400008429252,6.644220715050149e-05
1972-03-05,1.648143006605096e-05,291.28533643253644,289.71955912486544,139.11030847310585,3.17197992230761e-05
1972-03-06,0.0,292.1853055804475,277.8195008390007,262.95311976539585,3.7506743697946626e-05
1972-03-07,0.0,292.68528083187414,279.91947307071405,201.6103384063187,3.1719582289334316e-05
